conv1_lat,conv1_pv,conv1_r2,conv1_aic,conv2_lat,conv2_pv,conv2_zeta,conv2_r2,conv2_aic,div1_lat,div1_pv,div1_r2,div1_aic,div2_lat,div2_pv,div2_zeta,div2_r2,div2_aic,subject,round,session,file
243.12452262743597,15.184153423054857,0.9558029766337733,-2859.6630529817967,147.00812832837565,5.825433486486661,0.6327465403410392,0.9713626386039048,-3132.7843315513232,262.57060361946026,17.160014360695982,0.9638279382127888,-2864.3525416050456,165.34782073362564,6.1964612705599915,0.6066352347732565,0.9776799820028885,-3168.4497090288082,117,1,1,S_1117_S1_1_VRG.csv
227.26903120046947,12.68374164766404,0.961501436773,-3114.3506653264785,148.24200379130124,5.443592493118516,0.6705340631283213,0.9721072231422467,-3318.270434884066,206.17740907954288,14.646512212845561,0.9459288480280754,-2827.5678862692057,150.64733769406536,7.227103713431313,0.6892599007295708,0.9555226304550389,-2950.377556753161,325,1,1,S_1325_S1_1_VRG.csv
230.30089430826982,14.448739412891888,0.9870778323958819,-3158.8897535298715,182.8251010172378,8.45321463550118,0.9989999999999977,0.9881050208594062,-3208.1602021962085,210.5218643997643,13.308200906824,0.9833464124908811,-3050.268680098131,159.540186458758,7.74046224712134,0.9989999999772964,0.9845967372124836,-3096.5793416133124,117,1,2,S_1117_S2_1_VRG.csv
226.58013696786446,29.22188348630281,0.9829865470314917,-3094.1674045735103,184.42603183893283,12.71791145480125,0.6745418428686508,0.9895192764654505,-3378.487204253819,194.28554276865697,40.38436619847906,0.9743793636949701,-2854.3064380534406,156.50387634077558,16.386807562455516,0.6208456600710284,0.9831527976505272,-3100.061629603246,445,1,2,S_1445_S2_1_VRG.csv
240.7911912521449,4.085946344758507,0.9931445189899405,-3887.6509551053873,139.6767219245262,2.5040515901179687,0.998999999999998,0.9931237727682947,-3883.762421185783,183.70402388537252,6.414024175270515,0.9902048307100313,-3802.3315046540365,110.95082203531946,3.8039027247535744,0.998999999999999,0.9910233536094836,-3854.8708641293783,11,1,2,S_1011_S2_1_VRG.csv
200.98628042523455,10.47552740678474,0.9335635586762377,-2619.525671792043,113.81720738150811,4.949995310880306,0.7338066442389073,0.9380465968150324,-2663.076465221803,189.84021046678987,20.080100318222456,0.7932082235678973,-1792.4612352481222,7.721336384202043e-82,3.9342378556984636,0.39856261922357045,0.8344005158135737,-1935.2966775383154,165,1,1,S_1165_S1_1_VRG.csv
227.72138062384835,12.93384994940513,0.9897848730789444,-3503.6138037957917,185.91322417138971,7.620769642857239,0.992739978213813,0.9910967225974862,-3586.1456747884517,202.96352091390136,18.332813494386073,0.9892748613524498,-3571.4163314225893,140.8955076956582,8.256044890171275,0.7413933179399396,0.9950075493642754,-4039.6843800288293,364,1,1,S_1364_S1_1_VRG.csv
231.76614025072297,19.12444807292775,0.9708420779286997,-2908.37614241855,151.2157514789319,7.725670661295675,0.6291850192381917,0.9824454010557292,-3230.611567803695,218.93845139299142,22.28732102990014,0.9684104363270122,-2820.9893697264606,169.2804432621576,10.79817397042801,0.6725452878929069,0.9793360057021694,-3090.202710221755,232,1,1,S_1232_S1_1_VRG.csv
205.1884457043161,16.772173664632746,0.9850061381947771,-3177.9342497735943,127.78705963239712,7.105705976049426,0.6864454709119696,0.9931157329801853,-3636.748374848027,223.226341023221,16.53752337208935,0.9632345259960952,-2620.7804987107593,185.70606136547894,9.50009124824136,0.9989999999994743,0.9647779061939594,-2644.1688021604136,122,1,1,S_1122_S1_1_VRG.csv
207.99825319101672,9.499742458843887,0.9501253913363049,-2366.109424320087,141.28637239555232,5.618753773830351,0.9989999999999992,0.9467716178423705,-2323.1742776386695,251.05205542261382,21.828348767391617,0.964630621867184,-2618.912845015496,173.20343562734095,8.922020169881389,0.6372897067282973,0.9780862045716454,-2918.0340493319154,128,1,2,S_1128_S2_1_VRG.csv
201.88275105336953,8.516148703657382,0.9809412661543246,-3211.5951629734423,116.91324535670282,4.194530398259233,0.783509478128761,0.9841231783474278,-3319.011604675146,234.21882716102132,14.589595914923688,0.969758137157435,-2968.4912325740693,158.60048789073397,6.1774665775893025,0.6711695683202464,0.9789507080564167,-3183.5450095488554,57,1,2,S_1057_S2_1_VRG.csv
194.85356518397657,20.648045021616063,0.900828771389667,-2052.0202466703745,175.43977678141619,14.53296196458577,0.9989999999999999,0.8985323563098399,-2034.4994515305889,237.76041609634692,43.33458432122518,0.8219538497383513,-1418.9899987002782,159.83864354344536,13.846717236743716,0.4321585007343472,0.8658934752602607,-1609.140855212708,320,1,2,S_1320_S2_1_VRG.csv
207.81272233421217,19.017797964410416,0.9802192763718638,-3002.7505325254497,158.64059913855482,9.022064843339061,0.7967869548697214,0.9831494052185572,-3092.77533445264,181.6577289487886,22.04225200723876,0.9719412151079055,-2777.772697415027,116.27056557481487,8.739817772443912,0.6718950073243175,0.9792345138688837,-2948.552140042422,198,1,1,S_1198_S1_1_VRG.csv
225.86586432312097,12.783532045395873,0.9890619178185999,-3321.9810709922135,182.38420896704847,7.550179242907253,0.9989999999999837,0.9897128155197746,-3356.6693176005047,250.16467111076807,20.005136450397366,0.9784010448774948,-2874.941416730656,195.60461523392829,9.413356598509587,0.7422732274216277,0.9851034623534666,-3095.1080602754937,89,3,2,S_3089_S2_1_VRG.csv
203.9846890426769,20.682377098088438,0.9787457174562562,-3065.490091835346,181.32412057205835,12.742184512421865,0.9989999999999996,0.9792433716450651,-3077.7057550815134,175.0141406880645,12.06534133960247,0.9345620940288155,-2430.670547641117,132.90163316831809,7.363632914083359,0.9989999999999999,0.9297480561894682,-2386.0787765408013,377,3,2,S_3377_S2_1_VRG.csv
322.0428243744933,11.539125282950739,0.9846834244994455,-3260.1018921300783,277.3417018291417,6.980662400602196,0.9989999999999999,0.9851458317762434,-3277.6291868161343,262.9145601832673,11.354127318365137,0.9802566197184542,-3002.5912578582593,145.56413805625553,4.9430925019181835,0.7071173048204056,0.9872885517509633,-3281.0720626800185,98,1,2,S_1098_S2_1_VRG.csv
203.1630791132082,47.29333338813231,0.9775924460295508,-2697.3461701000774,146.97076173561803,15.290443823657352,0.5408639558816415,0.9910735291448325,-3217.1999387664387,219.44226306478814,38.70951295462007,0.9702277069218874,-2330.82572133467,179.16498781150622,17.071083001168816,0.7328328373174443,0.9747398793738736,-2422.012911974249,12,1,2,S_1012_S2_1_VRG.csv
190.85212675836567,19.678871580570032,0.9430350568948329,-2475.632298925113,160.45309873818383,10.930270452086804,0.9060366760450161,0.9443505469962469,-2487.5804856928335,205.72235405737482,29.314366649160522,0.8658441793285934,-1994.826726851125,96.96804752800297,7.659384666584501,0.40266140023859104,0.9287195282241282,-2370.3573262229984,362,3,1,S_3362_S1_1_VRG.csv
227.12571664815803,32.89672361014309,0.9445060367890055,-2116.4392283038255,181.6588852227511,15.47752020241451,0.7193878242804739,0.9509148576849258,-2193.837680723866,210.4772152276931,25.819020725382615,0.9118112352740587,-1740.5378279684546,80.20188004775193,8.458593319477597,0.5473502333132048,0.934335862081286,-1929.3553642831616,137,2,1,S_2137_S1_1_VRG.csv
238.50426190836583,17.18653623637521,0.9739936845239416,-3188.445664830172,166.40184647946305,7.5209922920145695,0.7722099021283645,0.9783791904360924,-3308.5212301539927,234.2445759024178,27.658747300026636,0.9308027601050878,-2599.4576731823745,123.01527822327934,7.940514696964787,0.48176527312823686,0.9698016144821291,-3145.540704035981,89,1,1,S_1089_S1_1_VRG.csv
211.21053192407842,39.47472310937192,0.9936090259550701,-3536.717680838881,177.88881407720362,19.77182289491998,0.8058794529219925,0.9963587464158931,-3898.693144127677,218.9867535967447,32.04474632408175,0.9868748355803721,-3053.942041826389,175.62502836390706,15.818562585860354,0.7647903257022631,0.991638325007231,-3343.6565950011063,5,1,2,S_1005_S2_1_VRG.csv
214.58479072181868,27.134668112041155,0.968320664601376,-2440.9566154843674,148.7394059161597,11.886030180764562,0.6385416827743678,0.9818992413226789,-2788.7758247843394,211.45952350499158,27.08698320241628,0.9774185522323134,-2523.4742872176957,145.9685053929677,12.288986060511222,0.7445770717388709,0.9837232324065749,-2726.092964615178,122,1,2,S_1122_S2_1_VRG.csv
210.1860843852656,21.92557009958455,0.9779198104156136,-3102.1065775445977,165.2772559836676,10.937363955491913,0.825578627031614,0.9813368971779088,-3208.047542409987,195.1556187597944,26.587614536774772,0.9738285984536961,-3224.9797166949484,146.5937549909672,11.433140528374546,0.6248583306508029,0.9872826377175336,-3686.3105401064668,45,1,2,S_1045_S2_1_VRG.csv
290.60868387849257,8.87856765168683,0.8928018881792791,-1876.6570653966965,5.895677907834024e-12,2.8558889587703002,0.37206365312016754,0.969056822606353,-2658.691034283649,207.65621967560438,11.236614191861184,0.9705679858582873,-2807.01317336935,148.9353998667585,6.519109886960278,0.9989999999999999,0.971781904772623,-2831.5906103036755,248,1,2,S_1248_S2_1_VRG.csv
211.56704143033633,7.770991391624542,0.9553397923226217,-3034.3729056189054,92.03915468576307,3.4226249938835784,0.7365386104416605,0.9622709514743734,-3140.1419048205507,183.04697875340054,7.112274984712993,0.9743695950136788,-3180.548848721484,110.23118286150287,4.136854623831898,0.9989999999992942,0.973445996256117,-3155.9274851466503,156,1,2,S_1156_S2_1_VRG.csv
187.20585794232866,11.029110563710821,0.9932211279566867,-3547.2411291481008,133.17216235370782,6.364349416255174,0.9699750288490501,0.9949484530666454,-3715.5344106866355,194.9220765029343,17.064789504037275,0.995606180981163,-3759.7279710417547,159.1643818920704,9.933259663146531,0.9989999999999664,0.996454195044722,-3881.8850155283067,397,1,2,S_1397_S2_1_VRG.csv
206.4236582256386,24.95580503966096,0.95496394952479,-2478.164739555461,164.3061733470746,12.388654305969013,0.8327407256232618,0.9583273214573005,-2523.2786030061525,234.56312337168475,25.48598101563802,0.9669048747997311,-2542.9144784179084,189.43400467689239,12.172469570809433,0.8135009847300072,0.969350150595574,-2587.5067347390705,342,1,1,S_1342_S1_1_VRG.csv
218.56333809981373,22.85512427658439,0.9660157737041309,-2475.124605556907,145.6812712928221,10.510182126920759,0.7581933863139092,0.9726670355981764,-2616.656798030859,195.1794672422142,18.88354808961687,0.8760396912967163,-1799.5842354612482,161.97439821048724,11.655037081660296,0.9989999999992241,0.8766613268430755,-1800.8972995491476,51,1,2,S_1051_S2_1_VRG.csv
222.25721327800292,21.350543662701174,0.9864577736643373,-3380.3469133985022,192.79215359806645,11.790759600437552,0.9371378829239635,0.9880342634468301,-3452.977450856987,217.84559096883336,33.40918952812751,0.9239486977518192,-2307.6018345799603,139.58897544352374,10.223070924224295,0.4363211909814182,0.97466714691175,-2968.4833813683254,333,1,2,S_1333_S2_1_VRG.csv
242.84560394885477,53.573655716673365,0.8914060380359636,-1890.6690089886802,167.6775680502919,14.000936285525816,0.3932782376096869,0.9554758700405442,-2414.703874966569,237.56041539235127,10.38364829017963,0.9860224115565096,-3102.22996338135,187.97261194368272,6.3065024134702705,0.9989999999999999,0.9829689062346167,-2983.6545201792887,394,1,2,S_1394_S2_1_VRG.csv
235.79958266988487,7.971911340385645,0.9721845357369545,-3338.681294745179,192.1966541238276,4.934094260767803,0.9989999999989624,0.9737440908902742,-3374.0138817590046,214.06071075652804,17.403593675938893,0.9220214722493969,-2570.0752380450917,8.199087449682663,3.852364552669865,0.4804808964268995,0.9356954726653576,-2692.8190800418215,369,1,2,S_1369_S2_1_VRG.csv
202.4559019118109,37.17536397944489,0.9483290348412273,-2110.6630454181945,155.40368914397627,15.93513784389336,0.5927576874190057,0.963054809413892,-2303.5656206341923,203.04235530967057,20.392910382700776,0.9385208079565637,-2055.4730923751267,101.12552289419028,7.5114424449357475,0.5727184201585219,0.958548316325813,-2282.4860231073003,218,1,2,S_1218_S2_1_VRG.csv
170.13688302520794,6.985030169983922,0.9763839605355795,-3153.2611412533743,103.02176523250762,4.125315133534264,0.9989999999999999,0.9746565579794139,-3109.398970620013,218.53013219822915,22.786686193563963,0.950411480413594,-2673.419518987763,143.32658108435547,7.9563425640111625,0.5400398723133918,0.9753707905338106,-3086.4164744154446,360,1,1,S_1360_S1_1_VRG.csv
223.65682092112257,10.209754315182714,0.9567629184955002,-2449.295750797509,173.94201381396536,6.495938810855792,0.9989999999999999,0.9525177232324433,-2389.508749058934,191.16009519223547,27.800795497619887,0.9055281148367545,-2092.81759217489,99.67643199846246,9.326339316121562,0.4374504814422891,0.971752198360619,-2835.7134504399705,48,1,2,S_1048_S2_1_VRG.csv
210.5416071850028,11.279278472291487,0.9842591952907228,-3273.557473488475,133.92848721347127,5.787295971995787,0.8670043190336385,0.9862264915737797,-3355.668331755977,234.86335031729004,12.768852066022548,0.9790633598148137,-3191.4815455306,184.87837579813018,7.094420987078625,0.9690226146158459,0.9802639101235519,-3226.684185710199,196,1,1,S_1196_S1_1_VRG.csv
186.40912885978983,21.089464545332024,0.9609898288968601,-2854.776365700663,158.2098176545042,12.693662660771071,0.9989999999994652,0.9621810100940769,-2873.46073918889,219.16566427010304,23.01025477748973,0.9442430791682185,-2576.6759190420876,147.6185221168641,9.594761335604732,0.6681181866409992,0.9565933437414694,-2741.68521112815,139,1,2,S_1139_S2_1_VRG.csv
299.063680118676,9.700351297621772,0.9845319729097681,-2663.090175200853,154.3981195632483,4.716530031444136,0.710849649883869,0.995590901348436,-3440.5102832924376,230.77092802763522,7.418985892850177,0.9883487671181321,-2859.6029020018345,134.47689000073888,4.608678720324416,0.9989999999999976,0.9826402186007854,-2609.982806115148,22,1,1,S_1022_S1_1_VRG.csv
230.5552939407127,12.903591422270809,0.9859321571049647,-3259.2077183790157,167.56214455506512,6.612509614486492,0.8464746643665946,0.989232317926935,-3418.4151251000194,206.87970945607307,26.106479425881588,0.9717641838750763,-2821.0682431537584,144.05123362289459,10.390937610209566,0.591991179113829,0.9902594035213684,-3460.834444756769,308,2,1,S_2308_S1_1_VRG.csv
242.27685078027034,22.978872521417088,0.987186583066229,-3322.889840579781,203.84570963324734,12.423431907239449,0.8760760641524649,0.9900719657030249,-3487.4899378640484,214.56214695881786,19.522622393359626,0.9145952807737289,-2046.072779483703,135.86761970377205,8.461154437645252,0.6386673903886124,0.9295555838492959,-2169.825811283861,435,1,1,S_1435_S1_1_VRG.csv
275.9722003763004,12.239207082684754,0.9436446697765748,-2380.3517900126617,234.97150244924862,7.572239271971571,0.9989999999999927,0.9420554420708367,-2361.1096965073934,76.73268222423557,4.095994872385464,0.9139014113364451,-2198.0946896084774,4.728461586463167e-13,2.8866047760481712,0.9989999999999971,0.8892567050543229,-2040.0271454787307,192,1,2,S_1192_S2_1_VRG.csv
334.6699621551805,11.904689197777639,0.9906890846234241,-3187.6593265493284,238.52223806417692,5.795321837003764,0.7878974769603173,0.996001330274251,-3706.318339933448,267.1433117261163,18.59203159320935,0.9834903100776403,-2984.1471939768303,180.7772020558616,7.8821109730280865,0.679605435910648,0.9948340598989937,-3697.8531860839335,247,1,1,S_1247_S1_1_VRG.csv
205.70562966945204,9.20620541779038,0.9864400515867965,-3121.257070555343,133.19440559931013,5.598770144317768,0.9989999999996313,0.9876997507366533,-3182.7301894501193,222.6894762019962,13.987874966013399,0.9725302762811756,-2696.8087341675996,161.77467436103393,7.856027203463206,0.8688514856959116,0.9782418296424239,-2846.55364874382,401,1,1,S_1401_S1_1_VRG.csv
219.14146626164205,34.65443105400588,0.8854878375362545,-1894.0767055586232,115.63128531063617,8.99657231209043,0.42523622867038063,0.9227806733573368,-2127.707404379987,242.94276908707005,27.11573040958415,0.8947943240098848,-1930.8828353035055,172.7119100736012,9.728888475626043,0.6220571230716108,0.9033216678668889,-1979.430548719522,298,3,2,S_3298_S2_1_VRG.csv
199.74683932170473,13.565912562300726,0.9808860728622519,-3272.6194436988762,158.66857725924163,8.055256238706045,0.9989999999999999,0.981187761960263,-3280.6265954583005,262.70984600153133,11.146805758196532,0.9700728192802327,-2717.1867421452394,137.1110505821658,4.673978039180418,0.6736680737352415,0.9757629388449259,-2847.832908509314,147,3,1,S_3147_S1_1_VRG.csv
199.53560024789644,31.249352473252284,0.9169640888376104,-1886.8486390738576,139.2056514010749,12.859141677441455,0.551961234843601,0.9351793551531424,-2032.6951117136662,194.86023498922964,14.039107938606652,0.9607369660310483,-2207.730473744832,141.78041839695464,8.345096064294552,0.9989999999999988,0.9611971314795968,-2212.768679821633,119,1,1,S_1119_S1_1_VRG.csv
207.52834716744937,11.313108878380161,0.9765705908961502,-2930.7808416391954,167.46109463228333,7.066506172686476,0.9989999999999997,0.9736092209570969,-2857.3672588991794,191.39959318419756,11.52152842520065,0.9668251526797529,-2817.849622867485,138.384521232785,6.390187174719092,0.9248930724906309,0.9691000873308014,-2858.4727950440133,433,1,1,S_1433_S1_1_VRG.csv
174.45089046211743,17.611750488912257,0.9555048000939517,-2732.5425433674545,146.8939902760873,11.109682906928853,0.9989999999999939,0.954843227168043,-2721.1853627965356,186.49347359231203,31.240670254328382,0.9287665466531979,-2360.302860057638,105.73024998570405,10.233408508452488,0.566067625362388,0.9484295566803498,-2563.0936434678265,420,1,2,S_1420_S2_1_VRG.csv
219.08552050038585,15.302840109702872,0.9809189204563219,-3117.051590207194,134.01411658919278,6.4624043065809325,0.7150334231808726,0.9859819379733411,-3303.145457074573,218.55242965405253,16.20042492432804,0.9813137724680745,-3069.314838212736,150.13351163965268,7.636922851910546,0.7261154029349254,0.9900972809474472,-3454.651043484729,14,2,1,S_2014_S1_1_VRG.csv
235.20620817905822,18.172819954533967,0.9636165699065103,-2838.6196306239367,158.98846349993514,7.634132639419269,0.6559573001049778,0.9741420932142479,-3054.494734369023,253.85019821745942,15.491578400395351,0.8920473516924388,-1965.2713855279162,1.0016807110846183e-12,3.780335701433324,0.4054373546953174,0.9547159309946232,-2517.5258443887014,384,1,2,S_1384_S2_1_VRG.csv
270.80905209286857,8.372292097505431,0.9399291132088209,-2480.1535531284685,165.17998616923379,3.732136767818264,0.6970066286146691,0.9408900085186522,-2487.877133547654,206.9649792825325,21.04710136951862,0.8764973772388348,-2161.8424475428096,7.314456532896478,4.308522241478957,0.3896489967797454,0.9410686981222722,-2605.996118890078,105,1,1,S_1105_S1_1_VRG.csv
211.67157161119385,21.532543812117222,0.9229130049562733,-2439.7140897880563,116.62100023624227,7.05758422650446,0.5260017880602232,0.9439605242883694,-2641.796153180594,199.48963947318052,26.099538190362306,0.9475205521488729,-2752.782848046535,167.83560451841345,13.327367845515656,0.8654971613066803,0.949494156516284,-2775.315700088188,261,1,2,S_1261_S2_1_VRG.csv
242.0697600818545,20.9614593235024,0.9167692722932191,-2438.7827015314238,121.38075401717872,6.222299571373046,0.5154405700361544,0.9393046699257979,-2647.072096612567,202.04418831240096,26.352100013417253,0.9567765563271318,-2906.4427112736435,144.99796032341672,10.773263897414717,0.7012619649710061,0.9630272445737957,-3008.473059514874,9,2,1,S_2009_S1_1_VRG.csv
217.85870676982714,14.736991009502901,0.9701165139723597,-2893.8630510401736,166.18185619620306,7.795083029140601,0.9089355289985754,0.9718289943391858,-2929.2771282576878,194.72691866084992,11.194941201826959,0.9630132841973741,-2826.7420047610876,119.03575572184079,5.66079968969313,0.8128092820993437,0.9664927503223815,-2887.379297758806,120,1,2,S_1120_S2_1_VRG.csv
183.56245810162497,25.02094390223068,0.9796989731926378,-3129.8749809747583,151.2296828811403,13.543077920782576,0.873886715054576,0.9818987430937534,-3200.588496904432,230.16116023085462,18.049614344610923,0.9302346310708651,-2140.8474755136926,188.39342811864887,10.351407353991384,0.9989999999999944,0.931717507505809,-2152.4685459476264,203,1,1,S_1203_S1_1_VRG.csv
190.18874859898554,23.10064317373333,0.8638000387672011,-1689.3349445692718,131.62614653251586,10.163308723433767,0.6404943369222639,0.8748859796329278,-1735.8969578461472,207.02328609495794,30.998804971647818,0.9203279774877766,-1744.235861678481,110.87895622898228,10.273835466992425,0.5922654855810027,0.9378073621840534,-1883.9098853345583,102,1,2,S_1102_S2_1_VRG.csv
231.3969265751267,5.12237766648486,0.9607507398153475,-2421.4004544125623,140.32814079412267,3.1438527231386626,0.9989999999999992,0.9606731968286779,-2418.243862875682,175.10685215714133,11.751373888866928,0.9606887269079416,-2629.057456146145,23.080580458667797,4.208106743545659,0.5730568009289095,0.9795606283950439,-3010.3297619403907,248,1,1,S_1248_S1_1_VRG.csv
263.10981338604927,11.318390533594108,0.9676686870942113,-2545.0895206553214,153.489048758745,5.285956232313219,0.6977489739058813,0.9809711775438616,-2871.209906840378,211.12676527617273,12.400206953670406,0.9755789032888047,-2804.7140985163273,91.3108859973915,5.224905167177426,0.690828933944312,0.9823813912681952,-3004.8124733537834,13,1,2,S_1013_S2_1_VRG.csv
262.2676669697697,29.924616027591302,0.8778591060519044,-1967.6664740250526,118.7847547261999,7.304017971025492,0.4178169312251871,0.9348935096638444,-2373.356325021194,227.79632503612,25.730975491776054,0.9145761981491783,-2039.9675574502755,168.10968859281024,11.253191466818912,0.7344816483002223,0.9208767289006263,-2087.6158543818074,231,1,2,S_1231_S2_1_VRG.csv
209.98617386178978,7.3807535667980355,0.9473605196347351,-2342.7342165062546,1.4353502085896305e-05,3.1485930601901355,0.6526297976518559,0.953435292479963,-2420.929992468438,234.17020379111324,18.198748785111178,0.9764221294187402,-2934.348577453096,165.3796660336268,8.642874778241174,0.8187915531066047,0.9805782704809,-3059.169685493061,114,1,2,S_1114_S2_1_VRG.csv
189.83734405770537,14.258647966860966,0.9681074354529523,-2763.1838993172764,145.69744992143512,8.310180833091444,0.9989999999997123,0.9694632301797542,-2788.0306665616995,183.99998240024675,5.690042246514566,0.9598200017426466,-2637.212462138902,105.54868352849431,3.6238272784095624,0.9989999999999999,0.9510815950357967,-2513.5997095588905,439,1,2,S_1439_S2_1_VRG.csv
230.8007748225944,14.166623772314335,0.9879814479179767,-3135.1656154151547,159.3243789179387,7.496916188727027,0.8218705058735344,0.9939939331479177,-3576.4280059906573,219.2403564692776,28.77020933511413,0.9735836110436956,-2774.186715390121,179.52727958087635,14.593673279746353,0.691525333808311,0.983034871312929,-3055.1516524819217,437,1,1,S_1437_S1_1_VRG.csv
242.499173258619,50.57636687245947,0.9685271561907283,-2241.9293893814965,162.5749342835736,15.904682699959233,0.5864301544634389,0.9798805592292023,-2515.1040807573077,259.3961055798801,43.09301780347382,0.9506241212905837,-1863.0811459245433,214.90364260299384,19.817530189165932,0.7183776028968955,0.9570371716758532,-1946.6440882279403,213,1,2,S_1213_S2_1_VRG.csv
235.56469012205963,20.49881915219883,0.9750920973663981,-2851.2872169202838,137.52163742022663,7.649042697244257,0.6354008575629491,0.9867821314774499,-3248.465005741567,209.76738244967416,12.274580175684603,0.9653077405261621,-2631.9050064246608,154.6143029484649,7.12780601364868,0.9720146728061738,0.9672010737840128,-2665.2611196315092,285,3,2,S_3285_S2_1_VRG.csv
207.9249860157036,20.635776225520168,0.9646709388454844,-2465.2787670606244,173.2004837948262,12.135722124697518,0.9989999999995085,0.9656716230624167,-2481.1223073941255,210.19133261265148,23.828268953029497,0.962072036611455,-2464.210046957352,141.1267370425504,10.196232475941619,0.7101574220157887,0.9700924214433203,-2609.7452078359192,305,1,1,S_1305_S1_1_VRG.csv
219.3896405165644,47.084184185916264,0.9659995688196729,-2836.985993506324,171.67295876139158,16.322552678207146,0.5429212712510129,0.9794577032216828,-3159.9932299464563,191.1723615010818,21.90944430386409,0.9164887067094369,-2157.481439301264,132.46613835948676,9.885427219236242,0.7021254672837595,0.9237626335866629,-2214.260390129417,190,1,2,S_1190_S2_1_VRG.csv
274.90947378199706,16.628431971790214,0.9495402912822368,-2412.7814653533233,135.1201179281086,5.888290701902554,0.5667642877976652,0.9741881332078572,-2849.1843690192727,239.1795734203391,24.758817509103395,0.9561933944627243,-2579.8155176545924,167.28461877464653,10.110140088583227,0.6250714960787466,0.9722924259199757,-2877.3990587769176,124,1,1,S_1124_S1_1_VRG.csv
